Radiant Armor	,	2	,	GOLD	,	33.0714	,	2014-11-25	,	14
Radiant Armor	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	2
Ragefire	,	4	,	PLATINUM	,	266.3750	,	2014-11-25	,	16
Rampaging Tarasque	,	6	,	PLATINUM	,	106.6667	,	2014-11-25	,	3
Reginald Lancashire	,	6	,	PLATINUM	,	190.6667	,	2014-11-25	,	6
Relentless Corruption	,	4	,	PLATINUM	,	201.0000	,	2014-11-25	,	13
Repel	,	2	,	GOLD	,	482.6000	,	2014-11-25	,	10
Repel	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	4
Replicator's Gambit	,	4	,	PLATINUM	,	109.2857	,	2014-11-25	,	7
Research Librarian	,	3	,	GOLD	,	668.0000	,	2014-11-25	,	3
Research Librarian	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	2
Researcher Adept	,	2	,	GOLD	,	133.2500	,	2014-11-25	,	16
Researcher Adept	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Resurrection	,	6	,	PLATINUM	,	122.0000	,	2014-11-25	,	1
Reversion	,	2	,	GOLD	,	53.1667	,	2014-11-25	,	12
Righteous Paladin	,	3	,	GOLD	,	15.0000	,	2014-11-25	,	2
Righteous Paladin	,	3	,	PLATINUM	,	18.1667	,	2014-11-25	,	6
Rigid Buffalo	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Rigid Buffalo	,	2	,	GOLD	,	19.5000	,	2014-11-25	,	2
Ritualist of the Spring Litter	,	4	,	PLATINUM	,	99.6364	,	2014-11-25	,	11
Rocket Ranger	,	4	,	PLATINUM	,	71.3333	,	2014-11-25	,	3
Rose Lion	,	3	,	GOLD	,	833.3333	,	2014-11-25	,	3
Rot Caster	,	3	,	GOLD	,	1850.0000	,	2014-11-25	,	4
Rot Caster	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	2
Royal Falconer	,	4	,	PLATINUM	,	188.0000	,	2014-11-25	,	7
Ruby Aura	,	2	,	GOLD	,	14.8333	,	2014-11-25	,	6
Ruby Enchantress	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	3
Ruby Enchantress	,	3	,	GOLD	,	1300.0000	,	2014-11-25	,	1
Ruby Lance	,	2	,	GOLD	,	111.8000	,	2014-11-25	,	5
Ruby Lance	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Ruby Pyromancer	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	5
Ruby Pyromancer	,	2	,	GOLD	,	427.0000	,	2014-11-25	,	9
Rune Ear Commander	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	3
Runic Monolith	,	3	,	GOLD	,	1195.2500	,	2014-11-25	,	4
Runts of the Litter	,	2	,	GOLD	,	80.1667	,	2014-11-25	,	6
Runts of the Litter	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	2
Sabotage	,	4	,	PLATINUM	,	48.3333	,	2014-11-25	,	3
Sadistic Castigator	,	4	,	PLATINUM	,	36.6000	,	2014-11-25	,	10
Sadistic Castigator	,	4	,	GOLD	,	2515.0000	,	2014-11-25	,	1
Sapper's Charge	,	2	,	GOLD	,	141.8000	,	2014-11-25	,	5
Sapphire Aura	,	2	,	GOLD	,	140.7500	,	2014-11-25	,	4
Savage Raider	,	2	,	GOLD	,	73.0714	,	2014-11-25	,	14
Scrap Welder	,	2	,	GOLD	,	72.0000	,	2014-11-25	,	5
Secret Laboratory	,	3	,	GOLD	,	1077.0000	,	2014-11-25	,	2
Sensei of the Wounded Petal	,	3	,	GOLD	,	354.6000	,	2014-11-25	,	5
Sensei of the Wounded Petal	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	1
Servant of Shathak	,	4	,	PLATINUM	,	42.0000	,	2014-11-25	,	3
Shadow Rend	,	3	,	GOLD	,	625.0000	,	2014-11-25	,	4
Shadowblade Lurker	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	2
Shadowblade Lurker	,	2	,	GOLD	,	40.6250	,	2014-11-25	,	8
Shadowgrove Witch	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Shadowgrove Witch	,	2	,	GOLD	,	208.0000	,	2014-11-25	,	2
Shamed Gladiator	,	3	,	GOLD	,	1148.4000	,	2014-11-25	,	15
Shards of Fate	,	2	,	PLATINUM	,	9.2500	,	2014-11-25	,	4
Shards of Fate	,	2	,	GOLD	,	1099.7500	,	2014-11-25	,	4
Shellsafe Sure Shot	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	1
Shield Trainer	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	2
Shield Trainer	,	2	,	GOLD	,	75.0000	,	2014-11-25	,	5
Shin'hare Eulogist	,	3	,	GOLD	,	701.6316	,	2014-11-25	,	19
Shin'hare Eulogist	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	4
Shin'hare Militia	,	2	,	GOLD	,	27.7500	,	2014-11-25	,	4
Shrewd Manipulation	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	3
Shrine of Prosperity	,	4	,	PLATINUM	,	115.0000	,	2014-11-25	,	1
Shroomshaw	,	2	,	GOLD	,	50.7000	,	2014-11-25	,	20
Shroomshaw	,	2	,	PLATINUM	,	11.0000	,	2014-11-25	,	1
Shroomtank	,	2	,	GOLD	,	762.5000	,	2014-11-25	,	2
Sky'le Griffin	,	2	,	GOLD	,	101.3333	,	2014-11-25	,	3
Slaughtergear, Renegade War Factory	,	4	,	PLATINUM	,	37.0000	,	2014-11-25	,	2
Sliver of the Immortal Spear	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	2
Sniper of Gawaine	,	2	,	GOLD	,	52.0000	,	2014-11-25	,	6
Sniper of Gawaine	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	3
Solitary Exile	,	3	,	PLATINUM	,	40.3333	,	2014-11-25	,	3
Soothing Breeze	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	4
Soothing Breeze	,	2	,	GOLD	,	223.7778	,	2014-11-25	,	9
Sorrow	,	2	,	GOLD	,	75.5000	,	2014-11-25	,	2
Sorrow	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Soul Marble	,	4	,	PLATINUM	,	158.5000	,	2014-11-25	,	8
Spawn of Othuyeg	,	3	,	GOLD	,	2249.5000	,	2014-11-25	,	2
Spearcliff Cloud Knight	,	4	,	PLATINUM	,	119.6667	,	2014-11-25	,	6
Spearcliff Pegasus	,	2	,	GOLD	,	375.0000	,	2014-11-25	,	2
Spearcliff Pegasus	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	2
Spirit Dance	,	4	,	PLATINUM	,	71.5000	,	2014-11-25	,	4
Splinter of Azathoth	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	1
Stargazer	,	3	,	GOLD	,	500.0000	,	2014-11-25	,	2
Stoneclaw Gargoyle	,	2	,	GOLD	,	11.0000	,	2014-11-25	,	1
Stoneskin	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	3
Stormcall	,	3	,	GOLD	,	4000.0000	,	2014-11-25	,	1
Succulent Roostasaur	,	3	,	GOLD	,	1500.0000	,	2014-11-25	,	1
Succulent Roostasaur	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	1
Suppressive Fire	,	2	,	GOLD	,	38.8182	,	2014-11-25	,	11
Surge Mechanism	,	4	,	PLATINUM	,	52.0000	,	2014-11-25	,	2
Sword Trainer	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	1
Te'talca Orc Gladiator	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	3
Technical Genius	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	5
Technical Genius	,	3	,	GOLD	,	500.3333	,	2014-11-25	,	3
Tectonic Break	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	1
Terrible Transfer	,	2	,	GOLD	,	100.4000	,	2014-11-25	,	10
The Ancestors' Chosen	,	4	,	PLATINUM	,	292.5000	,	2014-11-25	,	6
The Fate Rack	,	3	,	GOLD	,	2440.0000	,	2014-11-25	,	3
The Fate Rack	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	4
The Kraken	,	6	,	PLATINUM	,	109.3333	,	2014-11-25	,	3
The Mushwocky	,	4	,	GOLD	,	4502.5000	,	2014-11-25	,	2
Throat Cutter	,	3	,	GOLD	,	447.8462	,	2014-11-25	,	13
Thunderbird	,	2	,	GOLD	,	224.0000	,	2014-11-25	,	5
Thunderbird	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Time Bug	,	4	,	PLATINUM	,	33.0000	,	2014-11-25	,	2
Time Ripple	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	9
Time Ripple	,	2	,	GOLD	,	274.3333	,	2014-11-25	,	3
Total Meltdown	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	2
Trial of Faith	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	4
Turreted Wall	,	2	,	GOLD	,	493.4286	,	2014-11-25	,	7
Twisted Fate	,	2	,	GOLD	,	249.5000	,	2014-11-25	,	4
Tyrannosaurus Hex	,	2	,	GOLD	,	67.1429	,	2014-11-25	,	14
Unmerciful Tormentor	,	4	,	PLATINUM	,	37.0000	,	2014-11-25	,	8
Uruunaz	,	6	,	PLATINUM	,	242.2500	,	2014-11-25	,	4
Uzume Grand Concubunny	,	4	,	PLATINUM	,	53.0000	,	2014-11-25	,	1
Vampire King	,	6	,	PLATINUM	,	1282.6000	,	2014-11-25	,	5
Verdant Wyldeboar	,	4	,	PLATINUM	,	49.9091	,	2014-11-25	,	11
Veteran Gladiator	,	5	,	PLATINUM	,	217.0000	,	2014-11-25	,	3
Vine Trap	,	2	,	GOLD	,	251.6667	,	2014-11-25	,	3
Volcannon	,	3	,	GOLD	,	750.3333	,	2014-11-25	,	6
Wailing Banshee	,	2	,	GOLD	,	67.7143	,	2014-11-25	,	14
Wall of Corpses	,	3	,	GOLD	,	448.2857	,	2014-11-25	,	7
War Machinist	,	3	,	GOLD	,	1034.0000	,	2014-11-25	,	3
War Machinist	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	2
Wild Aura	,	2	,	GOLD	,	735.0000	,	2014-11-25	,	1
Wild Child	,	2	,	GOLD	,	120.0000	,	2014-11-25	,	4
Wild Growth	,	2	,	GOLD	,	412.5000	,	2014-11-25	,	4
Wild Root Dancer	,	4	,	PLATINUM	,	125.0000	,	2014-11-25	,	3
Wild Root Dancer	,	4	,	GOLD	,	35000.0000	,	2014-11-25	,	1
Wind of Change	,	3	,	GOLD	,	28.0000	,	2014-11-25	,	1
Wind Whisperer	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Wind Whisperer	,	2	,	GOLD	,	17.0000	,	2014-11-25	,	1
Windbourne Acolyte	,	5	,	GOLD	,	1624.7778	,	2014-11-25	,	9
Wizard of the Silver Talon	,	3	,	GOLD	,	1019.0000	,	2014-11-25	,	7
Wizard of the Silver Talon	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	2
Worker Bot Factory	,	3	,	PLATINUM	,	11.0000	,	2014-11-25	,	1
Worker Bot Factory	,	3	,	GOLD	,	1700.0000	,	2014-11-25	,	1
Wrathseeker	,	2	,	GOLD	,	45.0000	,	2014-11-25	,	10
Wrathwood Colossus	,	4	,	PLATINUM	,	54.6667	,	2014-11-25	,	9
Wretched Brood	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	4
Wretched Brood	,	4	,	GOLD	,	5000.0000	,	2014-11-25	,	1
Xarlox the Brood Lord	,	4	,	PLATINUM	,	31.0000	,	2014-11-25	,	1
Xentoth's Inquisitor	,	4	,	PLATINUM	,	171.3333	,	2014-11-25	,	3
Yesterday	,	4	,	PLATINUM	,	91.8000	,	2014-11-25	,	5
Zodiac Shaman	,	2	,	GOLD	,	15.0000	,	2014-11-25	,	2
Zoltog	,	6	,	PLATINUM	,	220.0000	,	2014-11-25	,	1
Zombie Plague	,	6	,	PLATINUM	,	406.3333	,	2014-11-25	,	3
Zombie Vulture	,	2	,	GOLD	,	148.7500	,	2014-11-25	,	4
Zombie Vulture	,	2	,	PLATINUM	,	4.0000	,	2014-11-25	,	1
Adamanthian Scrivener	,	2	,	GOLD	,	112.0000	,	2014-11-26	,	13
Adaptable Infusion Device	,	2	,	GOLD	,	329.7500	,	2014-11-26	,	8
Adaptable Infusion Device	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	2
Air Superiority	,	3	,	GOLD	,	1053.0000	,	2014-11-26	,	1
Ambershire Instigator	,	3	,	GOLD	,	820.0000	,	2014-11-26	,	2
Angel of Dawn	,	6	,	PLATINUM	,	1212.2500	,	2014-11-26	,	4
Arcane Shield	,	3	,	GOLD	,	2000.0000	,	2014-11-26	,	1
Archmage Wrenlocke	,	6	,	PLATINUM	,	475.0000	,	2014-11-26	,	1
Arena Brawler	,	2	,	GOLD	,	97.0000	,	2014-11-26	,	5
Argus, Herald of Doom	,	6	,	PLATINUM	,	195.0000	,	2014-11-26	,	1
Ascetic Aspirant	,	4	,	PLATINUM	,	31.0000	,	2014-11-26	,	1
Ash Harpy	,	4	,	PLATINUM	,	33.7500	,	2014-11-26	,	4
Ash Harpy	,	4	,	GOLD	,	7990.0000	,	2014-11-26	,	1
Assault Bot	,	2	,	GOLD	,	495.0000	,	2014-11-26	,	1
Assault Technician	,	3	,	GOLD	,	586.2500	,	2014-11-26	,	4
Assault Technician	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	1
Atrophy	,	2	,	GOLD	,	105.8571	,	2014-11-26	,	7
Avalanche Giant	,	3	,	GOLD	,	72.0000	,	2014-11-26	,	1
Axe Bot	,	2	,	GOLD	,	107.5000	,	2014-11-26	,	6
Baby Yeti	,	2	,	GOLD	,	243.3333	,	2014-11-26	,	3
Battle Beetle	,	4	,	PLATINUM	,	62.6667	,	2014-11-26	,	6
Bird o' Plenty	,	4	,	PLATINUM	,	63.0000	,	2014-11-26	,	3
Blessing the Fallen	,	4	,	PLATINUM	,	90.3333	,	2014-11-26	,	6
Blood Aura	,	2	,	GOLD	,	253.1000	,	2014-11-26	,	10
Blood Bearer	,	2	,	GOLD	,	1249.8000	,	2014-11-26	,	10
Blood Bearer	,	2	,	PLATINUM	,	21.0000	,	2014-11-26	,	1
Blood Cauldron Ritualist	,	2	,	GOLD	,	151.4444	,	2014-11-26	,	9
Blood Cauldron Ritualist	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	2
Bloodcrazed Zealot	,	2	,	GOLD	,	77.5000	,	2014-11-26	,	4
Boltpaw Wizard	,	3	,	GOLD	,	300.0000	,	2014-11-26	,	2
Bombsmith	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	2
Bombsmith	,	2	,	GOLD	,	68.7778	,	2014-11-26	,	9
Bone Warrior	,	3	,	GOLD	,	750.0000	,	2014-11-26	,	3
Bottled Vitae	,	3	,	GOLD	,	567.0000	,	2014-11-26	,	1
Bravery	,	2	,	GOLD	,	183.5000	,	2014-11-26	,	4
Briar Legion	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	1
Briar Legion	,	2	,	GOLD	,	395.0000	,	2014-11-26	,	1
Briarpatch Conjuror	,	4	,	PLATINUM	,	64.8889	,	2014-11-26	,	9
Brood Creeper	,	3	,	GOLD	,	1999.0000	,	2014-11-26	,	2
Brood Creeper	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	4
Buccaneer	,	2	,	GOLD	,	211.1176	,	2014-11-26	,	17
Buccaneer	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	2
Bucktooth Commander	,	3	,	GOLD	,	645.0000	,	2014-11-26	,	3
Bucktooth Commander	,	3	,	PLATINUM	,	10.6667	,	2014-11-26	,	3
Burn	,	2	,	GOLD	,	461.4286	,	2014-11-26	,	7
Burn	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	3
Burn to the Ground	,	3	,	GOLD	,	849.8750	,	2014-11-26	,	8
Burn to the Ground	,	3	,	PLATINUM	,	10.8333	,	2014-11-26	,	6
Call the Grave	,	2	,	GOLD	,	126.5714	,	2014-11-26	,	14
Call the Grave	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	3
Captain of the Dragon Guard	,	2	,	GOLD	,	20.8333	,	2014-11-26	,	6
Cavern Commando	,	2	,	GOLD	,	39.7500	,	2014-11-26	,	8
Cerebral Fulmination	,	4	,	PLATINUM	,	91.0909	,	2014-11-26	,	11
Cerebral Fulmination	,	4	,	GOLD	,	32430.0000	,	2014-11-26	,	2
Cerulean Grand Strategist	,	3	,	GOLD	,	297.8333	,	2014-11-26	,	6
Cerulean Mentalist	,	3	,	GOLD	,	812.5000	,	2014-11-26	,	8
Cerulean Mentalist	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	7
Cerulean Mirror Knight	,	4	,	PLATINUM	,	376.3571	,	2014-11-26	,	14
Cerulean Mirror Knight	,	4	,	GOLD	,	175000.0000	,	2014-11-26	,	1
Chaos Key	,	4	,	PLATINUM	,	75.5000	,	2014-11-26	,	10
Charge Bot	,	2	,	GOLD	,	329.5000	,	2014-11-26	,	6
Charge Bot	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	5
Chimera Guard Outrider	,	3	,	GOLD	,	555.0000	,	2014-11-26	,	1
Chimes of the Zodiac	,	4	,	PLATINUM	,	59.5000	,	2014-11-26	,	2
Chlorophyllia	,	3	,	PLATINUM	,	22.0000	,	2014-11-26	,	6
Chlorophyllia	,	3	,	GOLD	,	2500.0000	,	2014-11-26	,	1
Chronic Madness	,	4	,	PLATINUM	,	161.6667	,	2014-11-26	,	9
Circle of Preservation	,	4	,	GOLD	,	5000.0000	,	2014-11-26	,	2
Claw of the Mountain God	,	4	,	PLATINUM	,	45.0000	,	2014-11-26	,	2
Clear Sky Stormcaller	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	1
Cloud Titan	,	3	,	GOLD	,	1500.0000	,	2014-11-26	,	1
Command Tower	,	3	,	GOLD	,	3000.0000	,	2014-11-26	,	3
Concubunny	,	2	,	GOLD	,	1074.2500	,	2014-11-26	,	8
Concubunny	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	1
Construction Plans: Ingenuity Engine	,	4	,	GOLD	,	1708.0000	,	2014-11-26	,	5
Construction Plans: War Hulk	,	2	,	GOLD	,	325.0000	,	2014-11-26	,	2
Construction Plans: War Hulk	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	3
Corrupt Harvester	,	3	,	PLATINUM	,	11.5000	,	2014-11-26	,	2
Corrupt Harvester	,	3	,	GOLD	,	2749.7500	,	2014-11-26	,	4
Corrupted Afterlife	,	3	,	GOLD	,	1233.0000	,	2014-11-26	,	3
Cosmic Totem	,	3	,	GOLD	,	2100.0000	,	2014-11-26	,	1
Cottontail Ronin	,	2	,	GOLD	,	245.0000	,	2014-11-26	,	3
Cottontail Ronin	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	1
Countermagic	,	2	,	GOLD	,	240.5833	,	2014-11-26	,	12
Countermagic	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	9
Crash of Beasts	,	4	,	PLATINUM	,	185.5000	,	2014-11-26	,	4
Crazed Rummaging	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	2
Crazed Squirrel Titan	,	3	,	GOLD	,	995.0000	,	2014-11-26	,	1
Crimson Clarity	,	2	,	GOLD	,	121.4444	,	2014-11-26	,	9
Crown of the Primals	,	6	,	PLATINUM	,	170.0000	,	2014-11-26	,	1
Crushing Blow	,	2	,	GOLD	,	172.2857	,	2014-11-26	,	7
Curse of Oblivion	,	4	,	PLATINUM	,	110.0000	,	2014-11-26	,	5
Curse of Oblivion	,	4	,	GOLD	,	14609.0000	,	2014-11-26	,	1
Dandelion Sprite	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	1
Darkspire Enforcer	,	2	,	GOLD	,	53.7500	,	2014-11-26	,	4
Darkspire Priestess	,	2	,	GOLD	,	137.0000	,	2014-11-26	,	8
Demented Demolisher	,	4	,	PLATINUM	,	30.6667	,	2014-11-26	,	3
Demolition	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	1
Demolition	,	3	,	GOLD	,	1500.0000	,	2014-11-26	,	1
Devoted Emissary	,	2	,	GOLD	,	44.8000	,	2014-11-26	,	5
Devoted Emissary	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	4
Diamond Aura	,	2	,	GOLD	,	100.0000	,	2014-11-26	,	1
Doppelgadget	,	4	,	PLATINUM	,	36.5000	,	2014-11-26	,	4
Doppelgadget	,	4	,	GOLD	,	5002.5000	,	2014-11-26	,	2
Dream Dance	,	4	,	PLATINUM	,	46.6667	,	2014-11-26	,	3
Droo's Colossal Walker	,	4	,	PLATINUM	,	35.4286	,	2014-11-26	,	7
Dwarven Armory	,	3	,	GOLD	,	179.3333	,	2014-11-26	,	3
Dwarven Turbine	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	3
Dwarven Turbine	,	3	,	GOLD	,	4000.0000	,	2014-11-26	,	1
Effigy of Nulzann	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	3
Effigy of Nulzann	,	2	,	GOLD	,	150.0000	,	2014-11-26	,	1
Eldon's Distress Signal	,	4	,	PLATINUM	,	31.0000	,	2014-11-26	,	1
Eldritch Dreamer	,	4	,	PLATINUM	,	217.0000	,	2014-11-26	,	10
Elite Battle Tech	,	3	,	GOLD	,	75.0000	,	2014-11-26	,	1
Emberspire Witch	,	4	,	PLATINUM	,	43.7500	,	2014-11-26	,	4
Emberspire Witch	,	4	,	GOLD	,	15000.0000	,	2014-11-26	,	1
Endbringer	,	4	,	GOLD	,	1095.0000	,	2014-11-26	,	5
Endbringer	,	4	,	PLATINUM	,	31.0000	,	2014-11-26	,	1
Eternal Guardian	,	6	,	PLATINUM	,	207.3333	,	2014-11-26	,	3
Eternal Youth	,	4	,	PLATINUM	,	53.0000	,	2014-11-26	,	3
Eternal Youth	,	4	,	GOLD	,	2.0000	,	2014-11-26	,	1
Eurig the Robomancer	,	4	,	PLATINUM	,	48.7500	,	2014-11-26	,	4
Evolve	,	2	,	GOLD	,	60.3750	,	2014-11-26	,	8
Experimental War Hulk	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	2
Experimental War Hulk	,	3	,	GOLD	,	321.5000	,	2014-11-26	,	2
Extinction	,	4	,	PLATINUM	,	528.1000	,	2014-11-26	,	10
Eye of Creation	,	6	,	PLATINUM	,	450.0000	,	2014-11-26	,	5
Fang of the Mountain God	,	3	,	GOLD	,	545.0000	,	2014-11-26	,	5
Feral Ogre	,	2	,	GOLD	,	710.0000	,	2014-11-26	,	1
Fiendish Cabalist	,	3	,	GOLD	,	329.0000	,	2014-11-26	,	3
Fist of Briggadon	,	6	,	PLATINUM	,	333.7500	,	2014-11-26	,	4
Flock of Seagulls	,	3	,	PLATINUM	,	24.2000	,	2014-11-26	,	15
Frost Wizard	,	4	,	PLATINUM	,	57.0000	,	2014-11-26	,	2
Furious Taskmaster	,	3	,	GOLD	,	636.7500	,	2014-11-26	,	8
Furious Taskmaster	,	3	,	PLATINUM	,	11.6667	,	2014-11-26	,	3
Gas Troll	,	4	,	PLATINUM	,	50.7500	,	2014-11-26	,	4
Gearsmith	,	2	,	GOLD	,	180.7500	,	2014-11-26	,	8
Gem-Crazed Berserker	,	2	,	GOLD	,	111.1111	,	2014-11-26	,	9
Genesis Hydra	,	4	,	PLATINUM	,	35.0000	,	2014-11-26	,	2
Genesis Hydra	,	4	,	GOLD	,	4577.0000	,	2014-11-26	,	1
Giant Army Ants	,	2	,	GOLD	,	2.0000	,	2014-11-26	,	1
Giant Caterpillar	,	4	,	PLATINUM	,	35.6667	,	2014-11-26	,	3
Giant Corpse Fly	,	2	,	GOLD	,	325.7273	,	2014-11-26	,	11
Giant Corpse Fly	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	3
Gigantify	,	4	,	PLATINUM	,	31.0000	,	2014-11-26	,	1
Gigantify	,	4	,	GOLD	,	6000.0000	,	2014-11-26	,	1
Gigantisaur	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	2
Glimmerglen Witch	,	2	,	GOLD	,	109.0000	,	2014-11-26	,	4
Goblin Cooking Pot	,	3	,	GOLD	,	250.0000	,	2014-11-26	,	2
Goblin Cooking Pot	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	1
Gore Feast of Kog'Tepetl	,	4	,	PLATINUM	,	108.3636	,	2014-11-26	,	11
Goreseeker	,	3	,	GOLD	,	235.3333	,	2014-11-26	,	9
Headless Executioner	,	2	,	GOLD	,	140.0000	,	2014-11-26	,	5
Heat Wave	,	4	,	PLATINUM	,	190.8182	,	2014-11-26	,	11
Heat Wave	,	4	,	GOLD	,	25714.0000	,	2014-11-26	,	1
Heavy Welding Bot	,	2	,	GOLD	,	166.6667	,	2014-11-26	,	3
Hellhound	,	3	,	GOLD	,	923.0000	,	2014-11-26	,	2
Hero of Adamanth	,	4	,	GOLD	,	934.1111	,	2014-11-26	,	9
Heroic Inspiration	,	3	,	GOLD	,	101.5000	,	2014-11-26	,	4
Hex Engine	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	5
Hideous Conversion	,	4	,	PLATINUM	,	31.0000	,	2014-11-26	,	1
Hideous Conversion	,	4	,	GOLD	,	4500.0000	,	2014-11-26	,	2
His Majesty King Gabriel	,	6	,	PLATINUM	,	242.6000	,	2014-11-26	,	5
Honeycap	,	2	,	GOLD	,	755.0000	,	2014-11-26	,	5
Hop'hiro Samurai	,	4	,	PLATINUM	,	59.6667	,	2014-11-26	,	3
Howling Brave	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	5
Howling Brave	,	2	,	GOLD	,	1102.3333	,	2014-11-26	,	6
Immortality	,	4	,	PLATINUM	,	39.0000	,	2014-11-26	,	1
Immortality	,	4	,	GOLD	,	9000.0000	,	2014-11-26	,	1
Incantation of Ascendance	,	4	,	PLATINUM	,	66.8889	,	2014-11-26	,	9
Incantation of Fear	,	4	,	PLATINUM	,	44.0000	,	2014-11-26	,	3
Incantation of Fear	,	4	,	GOLD	,	5752.5000	,	2014-11-26	,	2
Incantation of Fury	,	4	,	PLATINUM	,	31.5000	,	2014-11-26	,	4
Incantation of Righteousness	,	4	,	PLATINUM	,	44.5000	,	2014-11-26	,	4
Incite Fury	,	2	,	GOLD	,	84.3000	,	2014-11-26	,	10
Incubation Slave	,	3	,	GOLD	,	1422.0000	,	2014-11-26	,	5
Infernal Professor	,	4	,	GOLD	,	15990.0000	,	2014-11-26	,	1
Infernal Professor	,	4	,	PLATINUM	,	41.7500	,	2014-11-26	,	4
Inferno	,	4	,	PLATINUM	,	30.2000	,	2014-11-26	,	5
Inferno	,	4	,	GOLD	,	4501.0000	,	2014-11-26	,	1
Infiltrator Bot	,	2	,	GOLD	,	29.0000	,	2014-11-26	,	1
Infusion of Diamond	,	3	,	GOLD	,	122.6000	,	2014-11-26	,	5
Infusion of Diamond	,	3	,	PLATINUM	,	11.0000	,	2014-11-26	,	1
Inner Conflict	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	4
Inner Conflict	,	2	,	GOLD	,	505.4000	,	2014-11-26	,	5
Inquisition	,	2	,	GOLD	,	153.0000	,	2014-11-26	,	7
Inquisition	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	5
Ivory Pawn	,	2	,	GOLD	,	178.3333	,	2014-11-26	,	6
Ivory Pawn	,	2	,	PLATINUM	,	4.0000	,	2014-11-26	,	1
